0 ; 235068193 ; 1 ; 0 ; 4 ; -731.386474609375 ; 0.0 ; -4.480045 ; 48.38266333333333 ; 54.79999923706055 ; 511 ; 60 ; 2224 ; -1 ; -1 ; -1 ; 0;2
0.06300000000192085 ; 227801800 ; 1 ; 0 ; 6 ; -731.386474609375 ; 12.399999618530273 ; -4.4676116666666665 ; 48.31443 ; 339.20001220703125 ; 511 ; 59 ; 2226 ; -1 ; -1 ; -1 ; 0;1
1.3119999999980791 ; 228333700 ; 1 ; 0 ; 1 ; -0.7142446041107178 ; 0.0 ; -4.521733333333334 ; 48.32898333333333 ; 235.5 ; 99 ; 59 ; -1 ; -1 ; -1 ; -1 ; 0;1
5.574000000000524 ; 228381900 ; 1 ; 0 ; 5 ; 0.0 ; 10.300000190734863 ; -4.492016666666666 ; 48.35333333333333 ; 194.0 ; 197 ; 2 ; -1 ; -1 ; -1 ; -1 ; 0;1
8.4120000000039 ; 227801800 ; 1 ; 0 ; 1 ; -731.386474609375 ; 12.399999618530273 ; -4.467858333333333 ; 48.31485833333333 ; 338.8999938964844 ; 511 ; 7 ; -1 ; -1 ; -1 ; -1 ; 0;2
9.305000000000291 ; 235068193 ; 1 ; 0 ; 6 ; -731.386474609375 ; 0.0 ; -4.4800466666666665 ; 48.38267166666667 ; 54.79999923706055 ; 511 ; 60 ; 323 ; -1 ; -1 ; -1 ; 0;1
19.36699999999837 ; 227801800 ; 1 ; 0 ; 3 ; -731.386474609375 ; 12.300000190734863 ; -4.4681983333333335 ; 48.315446666666666 ; 339.5 ; 511 ; 18 ; -1 ; -1 ; -1 ; -1 ; 0;1
20.144000000000233 ; 235068193 ; 3 ; 0 ; -1 ; -731.386474609375 ; 0.0 ; -4.480055 ; 48.382668333333335 ; 54.79999923706055 ; 511 ; 60 ; -1 ; -1 ; 1401 ; 1 ; 0;2
24.798000000002503 ; 228381900 ; 1 ; 0 ; 3 ; 0.0 ; 10.300000190734863 ; -4.4924 ; 48.35235 ; 194.0 ; 197 ; 22 ; -1 ; -1 ; -1 ; -1 ; 0;1
28.758999999998196 ; 235068193 ; 1 ; 0 ; 0 ; -731.386474609375 ; 0.0 ; -4.480061666666667 ; 48.382661666666664 ; 54.79999923706055 ; 511 ; 60 ; -1 ; 2276 ; -1 ; -1 ; 0;1
38.56199999999808 ; 235068193 ; 1 ; 0 ; 4 ; -731.386474609375 ; 0.0 ; -4.480066666666667 ; 48.38265833333333 ; 54.79999923706055 ; 511 ; 60 ; 1420 ; -1 ; -1 ; -1 ; 0;2
