9550.368286132 ; 228408900 ; 1 ; 8 ; 4 ; 0.0 ; 18.899999618530273 ; -5.144123333333333 ; 48.82365 ; 158.60000610351562 ; 160 ; 2 ; 120 ; -1 ; -1 ; -1 ; 0;1
9610.357666015 ; 228408900 ; 1 ; 8 ; 3 ; 0.0 ; 19.0 ; -5.1406616666666665 ; 48.818826666666666 ; 155.0 ; 162 ; 2 ; -1 ; -1 ; -1 ; -1 ; 0;1
9616.859161377 ; 228408900 ; 1 ; 8 ; 3 ; 0.0 ; 18.799999237060547 ; -5.140323333333333 ; 48.81834333333333 ; 154.10000610351562 ; 160 ; 8 ; -1 ; -1 ; -1 ; -1 ; 0;2
9622.988250732 ; 228408900 ; 1 ; 8 ; 1 ; 0.0 ; 19.0 ; -5.139921666666667 ; 48.81780166666667 ; 162.89999389648438 ; 160 ; 15 ; -1 ; -1 ; -1 ; -1 ; 0;1
9628.700286864 ; 228408900 ; 1 ; 8 ; 6 ; 0.0 ; 19.600000381469727 ; -5.139666666666667 ; 48.817393333333335 ; 150.89999389648438 ; 162 ; 20 ; 808 ; -1 ; -1 ; -1 ; 0;2
9635.179016113 ; 228408900 ; 1 ; 8 ; 6 ; 0.0 ; 18.700000762939453 ; -5.13928 ; 48.816826666666664 ; 153.8000030517578 ; 162 ; 27 ; 1051 ; -1 ; -1 ; -1 ; 0;1
9640.439971923 ; 228408900 ; 1 ; 8 ; 0 ; 0.0 ; 18.299999237060547 ; -5.138983333333333 ; 48.816445 ; 156.3000030517578 ; 160 ; 32 ; -1 ; 2251 ; -1 ; -1 ; 0;2
9652.91720581 ; 228408900 ; 1 ; 8 ; 2 ; 0.0 ; 18.799999237060547 ; -5.13832 ; 48.81549 ; 153.1999969482422 ; 162 ; 44 ; 1716 ; -1 ; -1 ; -1 ; 0;2
9658.700134276 ; 228408900 ; 1 ; 8 ; 0 ; 0.0 ; 17.600000381469727 ; -5.137968333333333 ; 48.81503333333333 ; 152.6999969482422 ; 159 ; 50 ; -1 ; 2244 ; -1 ; -1 ; 0;1
9676.858947754 ; 228408900 ; 1 ; 8 ; 2 ; 0.0 ; 18.0 ; -5.136981666666666 ; 48.81365 ; 156.39999389648438 ; 161 ; 8 ; 364 ; -1 ; -1 ; -1 ; 0;2
9688.700286864 ; 228408900 ; 3 ; 8 ; -1 ; 0.0 ; 18.600000381469727 ; -5.136331666666667 ; 48.81274 ; 152.3000030517578 ; 161 ; 20 ; -1 ; -1 ; 1572 ; 1 ; 0;2
9695.180572509 ; 228408900 ; 1 ; 8 ; 5 ; 0.0 ; 18.299999237060547 ; -5.135933333333333 ; 48.8122 ; 154.1999969482422 ; 161 ; 27 ; -1 ; -1 ; -1 ; -1 ; 0;1
9700.463165283 ; 228408900 ; 1 ; 8 ; 5 ; 0.0 ; 18.0 ; -5.135661666666667 ; 48.811816666666665 ; 156.8000030517578 ; 161 ; 32 ; -1 ; -1 ; -1 ; -1 ; 0;2
9706.77947998 ; 228408900 ; 1 ; 8 ; 0 ; 0.0 ; 18.399999618530273 ; -5.135365 ; 48.81135 ; 156.8000030517578 ; 162 ; 38 ; -1 ; 2240 ; -1 ; -1 ; 0;1
9718.538909912 ; 228408900 ; 1 ; 8 ; 3 ; 0.0 ; 18.299999237060547 ; -5.134696666666667 ; 48.810425 ; 152.60000610351562 ; 160 ; 50 ; -1 ; -1 ; -1 ; -1 ; 0;1
9748.700103759 ; 228408900 ; 1 ; 8 ; 4 ; 0.0 ; 18.200000762939453 ; -5.133033333333334 ; 48.808103333333335 ; 156.5 ; 160 ; 20 ; 808 ; -1 ; -1 ; -1 ; 0;2
9755.178253174 ; 228408900 ; 1 ; 8 ; 4 ; 0.0 ; 18.299999237060547 ; -5.132643333333333 ; 48.80757 ; 157.0 ; 161 ; 27 ; 1051 ; -1 ; -1 ; -1 ; 0;1
9760.463256835 ; 228408900 ; 1 ; 8 ; 4 ; 0.0 ; 18.899999618530273 ; -5.13237 ; 48.80718666666667 ; 154.6999969482422 ; 161 ; 32 ; 1249 ; -1 ; -1 ; -1 ; 0;2
9766.516723632 ; 228408900 ; 1 ; 8 ; 5 ; 0.0 ; 18.5 ; -5.132046666666667 ; 48.806715 ; 153.8000030517578 ; 161 ; 38 ; -1 ; -1 ; -1 ; -1 ; 0;1
9778.538330078 ; 228408900 ; 1 ; 8 ; 2 ; 0.0 ; 18.700000762939453 ; -5.131401666666667 ; 48.805791666666664 ; 155.3000030517578 ; 161 ; 50 ; 1927 ; -1 ; -1 ; -1 ; 0;1
9784.676727294 ; 228408900 ; 1 ; 8 ; 7 ; 0.0 ; 18.600000381469727 ; -5.131053333333333 ; 48.80532 ; 153.8000030517578 ; 161 ; 56 ; -1 ; -1 ; -1 ; -1 ; 0;2
9796.858520508 ; 228408900 ; 1 ; 8 ; 0 ; 0.0 ; 18.299999237060547 ; -5.13042 ; 48.80439833333333 ; 155.10000610351562 ; 161 ; 8 ; -1 ; 2252 ; -1 ; -1 ; 0;2
9802.317565917 ; 228408900 ; 1 ; 8 ; 2 ; 0.0 ; 18.5 ; -5.13008 ; 48.80393 ; 157.3000030517578 ; 161 ; 14 ; 569 ; -1 ; -1 ; -1 ; 0;1
9808.699310302 ; 228408900 ; 1 ; 8 ; 3 ; 0.0 ; 18.5 ; -5.12975 ; 48.803465 ; 156.0 ; 160 ; 20 ; -1 ; -1 ; -1 ; -1 ; 0;2
9815.178710937 ; 228408900 ; 1 ; 8 ; 3 ; 0.0 ; 18.600000381469727 ; -5.129388333333333 ; 48.80292333333333 ; 157.5 ; 160 ; 27 ; -1 ; -1 ; -1 ; -1 ; 0;1
9898.538818359 ; 228408900 ; 1 ; 8 ; 0 ; 0.0 ; 18.799999237060547 ; -5.12487 ; 48.796398333333336 ; 154.3000030517578 ; 161 ; 50 ; -1 ; 2272 ; -1 ; -1 ; 0;1
9904.676818847 ; 228408900 ; 1 ; 8 ; 5 ; 0.0 ; 19.0 ; -5.124535 ; 48.79591666666666 ; 154.8000030517578 ; 161 ; 56 ; -1 ; -1 ; -1 ; -1 ; 0;2
9935.17880249 ; 228408900 ; 1 ; 8 ; 1 ; 0.0 ; 19.5 ; -5.122796666666667 ; 48.793458333333334 ; 152.1999969482422 ; 161 ; 27 ; -1 ; -1 ; -1 ; -1 ; 0;1
9940.459411621 ; 228408900 ; 1 ; 8 ; 1 ; 0.0 ; 19.100000381469727 ; -5.122521666666667 ; 48.79305166666666 ; 159.6999969482422 ; 162 ; 32 ; -1 ; -1 ; -1 ; -1 ; 0;2
